Input file,Event Number,Species Code,Call,Start time,End time,Comments,Image,Audio
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:43,UF,Other,5/24/2023 2:57:48.5,5/24/2023 12:41:36.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:43,UF,Other,5/25/2023 3:01:11.5,5/25/2023 4:04:11.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:43,UF,Other,5/25/2023 2:47:31.5,5/25/2023 12:41:34.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:44,UF,Other,5/25/2023 11:09:39.5,5/25/2023 12:44:59.5,bocaccio sunrise,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:45,UF,Other,5/26/2023 2:50:59.5,5/26/2023 4:10:59.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:45,UF,Other,5/26/2023 2:50:59.5,5/26/2023 13:05:26.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:46,UF,Other,5/27/2023 2:16:58.5,5/27/2023 13:05:24.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:46,UF,Other,5/27/2023 2:45:53.5,5/27/2023 4:04:13.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:46,UF,Other,5/28/2023 2:44:10.5,5/28/2023 4:02:25.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:46,UF,Other,5/28/2023 2:30:30.5,5/28/2023 12:58:31.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:47,UF,Other,5/28/2023 11:45:23.5,5/28/2023 12:51:41.5,bocaccio sunrise,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:47,UF,Other,5/29/2023 3:02:52.5,5/29/2023 3:55:37.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:47,UF,Other,5/29/2023 2:59:27.5,5/29/2023 12:51:42.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:48,UF,Other,5/29/2023 11:55:34.5,5/29/2023 12:53:27.5,bocaccio sunrise,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:48,UF,Other,5/30/2023 2:57:48.5,5/30/2023 4:05:53.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:49,UF,Other,5/30/2023 1:58:13.5,5/30/2023 12:53:28.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:49,UF,Other,5/31/2023 2:59:28.5,5/31/2023 4:04:13.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:49,UF,Other,5/31/2023 2:08:28.5,5/31/2023 12:50:04.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:49,UF,Other,6/1/2023 2:51:00.5,6/1/2023 4:11:00.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:50,UF,Other,6/1/2023 2:08:30.5,6/1/2023 12:41:38.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:50,UF,Other,6/1/2023 11:21:38.5,6/1/2023 12:46:43.5,bocaccio sunrise,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:50,UF,Other,6/2/2023 3:06:18.5,6/2/2023 4:09:18.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:50,UF,Other,6/2/2023 2:11:48.5,6/2/2023 12:45:01.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:51,UF,Other,6/2/2023 12:00:46.5,6/2/2023 12:45:01.5,bocaccio sunrise,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:51,UF,Other,6/3/2023 3:09:41.5,6/3/2023 4:09:16.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:51,UF,Other,6/3/2023 11:53:53.5,6/3/2023 12:39:53.5,bocaccio sunrise,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:51,UF,Other,6/3/2023 3:04:36.5,6/3/2023 12:36:28.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:51,UF,Other,6/4/2023 2:57:46.5,6/4/2023 4:10:56.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:51,UF,Other,6/4/2023 2:22:01.5,6/4/2023 12:39:55.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:52,UF,Other,6/4/2023 11:55:35.5,6/4/2023 12:39:55.5,bocaccio sunrise,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:52,UF,Other,6/5/2023 2:59:29.5,6/5/2023 4:12:44.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:52,UF,Other,6/5/2023 11:53:57.5,6/5/2023 12:41:37.5,bocaccio sunrise,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:52,UF,Other,6/5/2023 1:56:34.5,6/5/2023 12:50:06.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:52,UF,Other,6/6/2023 2:44:12.5,6/6/2023 4:07:32.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:52,UF,Other,6/6/2023 2:16:57.5,6/6/2023 12:48:23.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:53,UF,Other,6/7/2023 2:05:04.5,6/7/2023 3:59:04.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:53,UF,Other,6/7/2023 1:19:04.5,6/7/2023 13:22:26.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:53,UF,Other,6/8/2023 2:56:08.5,6/8/2023 4:05:53.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:53,UF,Other,6/8/2023 1:53:08.5,6/8/2023 12:51:44.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 11:54,UF,Other,6/8/2023 11:50:31.5,6/8/2023 12:50:04.5,bocaccio sunrise,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:02,UF,Other,6/9/2023 2:44:13.5,6/9/2023 4:05:53.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:02,UF,Other,6/9/2023 2:05:03.5,6/9/2023 13:18:58.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:02,UF,Other,6/9/2023 12:00:45.5,6/9/2023 12:51:43.5,bocaccio sunrise,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:02,UF,Other,6/10/2023 2:37:23.5,6/10/2023 4:09:18.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:02,UF,Other,6/10/2023 2:06:43.5,6/10/2023 2:08:28.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:03,UF,Other,6/10/2023 11:55:36.5,6/10/2023 12:51:45.5,bocaccio sunrise,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:03,UF,Other,6/11/2023 2:54:21.5,6/11/2023 4:26:16.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:03,UF,Other,6/11/2023 11:30:04.5,6/11/2023 12:34:44.5,bocaccio sunrise,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:03,UF,Other,6/11/2023 2:22:01.5,6/11/2023 12:41:34.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:03,UF,Other,6/12/2023 2:44:13.5,6/12/2023 4:14:23.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:04,UF,Other,6/12/2023 2:25:28.5,6/12/2023 12:41:35.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:04,UF,Other,6/13/2023 2:08:28.5,6/13/2023 4:17:48.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:04,UF,Other,6/13/2023 1:00:23.5,6/13/2023 12:58:34.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:05,UF,Other,6/14/2023 2:42:26.5,6/14/2023 4:05:51.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:05,UF,Other,6/14/2023 1:49:41.5,6/14/2023 12:44:59.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:06,UF,Other,6/15/2023 2:47:34.5,6/15/2023 4:09:19.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:06,UF,Other,6/15/2023 1:58:14.5,6/15/2023 13:07:05.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:07,UF,Other,6/16/2023 2:50:56.5,6/16/2023 4:09:16.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:07,UF,Other,6/16/2023 1:34:21.5,6/16/2023 13:27:27.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:07,UF,Other,6/17/2023 2:32:18.5,6/17/2023 4:16:08.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:08,UF,Other,6/17/2023 0:55:13.5,6/17/2023 13:42:50.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:08,UF,Other,6/17/2023 11:55:36.5,6/17/2023 13:03:40.5,bocaccio sunrise,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:08,UF,Other,6/18/2023 2:45:51.5,6/18/2023 4:14:21.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:08,UF,Other,6/18/2023 1:32:41.5,6/18/2023 12:50:01.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:08,UF,Other,6/19/2023 3:13:07.5,6/19/2023 4:31:22.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:08,UF,Other,6/19/2023 3:04:37.5,6/19/2023 12:31:20.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:09,UF,Other,6/19/2023 11:35:10.5,6/19/2023 12:33:05.5,bocaccio sunrise,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:09,UF,Other,6/18/2023 11:48:48.5,6/18/2023 12:51:41.5,bocaccio sunrise,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:09,UF,Other,6/20/2023 3:31:49.5,6/20/2023 12:24:38.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:09,UF,Other,6/20/2023 3:31:49.5,6/20/2023 4:48:29.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:09,UF,Other,6/20/2023 11:30:08.5,6/20/2023 12:28:03.5,bocaccio sunrise,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:09,UF,Other,6/21/2023 3:33:32.5,6/21/2023 5:05:27.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:09,UF,Other,6/21/2023 3:33:32.5,6/21/2023 12:22:50.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:10,UF,Other,6/22/2023 3:35:14.5,6/22/2023 12:33:07.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:10,UF,Other,6/22/2023 3:31:49.5,6/22/2023 4:58:39.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:10,UF,Other,6/23/2023 3:23:16.5,6/23/2023 4:41:36.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:10,UF,Other,6/23/2023 1:49:41.5,6/23/2023 12:24:34.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:10,UF,Other,6/24/2023 3:25:03.5,6/24/2023 5:00:23.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:10,UF,Other,6/24/2023 2:42:28.5,6/24/2023 12:24:36.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:11,UF,Other,6/25/2023 3:18:11.5,6/25/2023 4:45:01.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:11,UF,Other,6/25/2023 2:50:56.5,6/25/2023 12:27:58.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:11,UF,Other,6/25/2023 11:40:18.5,6/25/2023 12:33:03.5,bocaccio sunrise,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:11,UF,Other,6/26/2023 3:18:12.5,6/26/2023 4:29:42.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:11,UF,Other,6/26/2023 3:14:47.5,6/26/2023 12:31:20.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:12,UF,Other,6/27/2023 3:18:14.5,6/27/2023 4:26:19.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:13,UF,Other,6/27/2023 3:21:39.5,6/27/2023 12:28:02.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:13,UF,Other,6/28/2023 3:25:05.5,6/28/2023 4:39:55.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:13,UF,Other,6/28/2023 3:18:15.5,6/28/2023 12:31:23.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:13,UF,Other,6/29/2023 3:21:38.5,6/29/2023 4:38:13.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:13,UF,Other,6/29/2023 3:19:53.5,6/29/2023 12:31:21.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:13,UF,Other,6/29/2023 11:26:41.5,6/29/2023 12:26:16.5,bocaccio sunrise,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:14,UF,Other,6/30/2023 3:04:36.5,6/30/2023 4:29:41.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:14,UF,Other,6/30/2023 3:04:36.5,6/30/2023 12:39:54.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:14,UF,Other,7/1/2023 2:44:14.5,7/1/2023 4:43:19.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:14,UF,Other,7/1/2023 1:49:44.5,7/1/2023 13:29:16.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:14,UF,Other,7/2/2023 2:25:27.5,7/2/2023 4:24:37.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:14,UF,Other,7/2/2023 0:38:14.5,7/2/2023 13:41:09.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:15,UF,Other,7/3/2023 1:27:35.5,7/3/2023 4:28:05.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:15,UF,Other,7/3/2023 0:02:32.5,7/3/2023 13:51:21.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:17,UF,Other,7/4/2023 2:33:57.5,7/4/2023 4:09:17.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:17,UF,Other,7/4/2023 1:13:57.5,7/4/2023 13:17:19.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:17,UF,Other,7/4/2023 11:45:25.5,7/4/2023 12:43:15.5,bocaccio sunrise,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:18,UF,Other,7/5/2023 3:16:35.5,7/5/2023 4:38:15.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:18,UF,Other,7/5/2023 2:39:05.5,7/5/2023 12:45:02.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:18,UF,Other,7/6/2023 3:18:14.5,7/6/2023 4:24:39.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:18,UF,Other,7/6/2023 1:48:04.5,7/6/2023 12:46:39.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:18,UF,Other,7/7/2023 3:11:20.5,7/7/2023 4:29:40.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:18,UF,Other,7/7/2023 2:33:55.5,7/7/2023 12:33:02.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:19,UF,Other,7/7/2023 11:24:57.5,7/7/2023 12:34:42.5,bocaccio sunrise,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:19,UF,Other,7/8/2023 3:28:26.5,7/8/2023 4:38:11.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:19,UF,Other,7/8/2023 3:26:41.5,7/8/2023 12:29:39.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:19,UF,Other,7/9/2023 3:28:28.5,7/9/2023 12:33:07.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:19,UF,Other,7/9/2023 3:23:18.5,7/9/2023 4:46:43.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:19,UF,Other,7/10/2023 3:28:25.5,7/10/2023 5:00:20.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:19,UF,Other,7/10/2023 3:04:35.5,7/10/2023 12:27:58.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:20,UF,Other,7/11/2023 3:25:03.5,7/11/2023 4:45:03.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:20,UF,Other,7/11/2023 3:28:28.5,7/11/2023 12:33:06.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:20,UF,Other,7/12/2023 3:26:46.5,7/12/2023 4:57:01.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:20,UF,Other,7/12/2023 3:21:41.5,7/12/2023 12:33:09.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:20,UF,Other,7/13/2023 3:19:53.5,7/13/2023 4:26:18.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:20,UF,Other,7/13/2023 2:08:28.5,7/13/2023 12:44:59.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:21,UF,Other,7/14/2023 3:21:40.5,7/14/2023 4:39:55.5,bocaccio sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 12:21,UF,Other,7/14/2023 2:28:55.5,7/14/2023 12:36:33.5,bocaccio,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 13:47,UF,Other,6/12/2023 3:11:23.5,6/12/2023 4:02:28.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 13:47,UF,Other,6/12/2023 2:37:23.5,6/12/2023 12:16:05.5,HF,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 13:47,UF,Other,6/13/2023 3:23:18.5,6/13/2023 4:05:53.5,HF sunset,,
D:\Chumash NMS Fish Data\df24\MB05_05_df24\MB05_05_df24_5s_1Hz_6997.ltsa,8/8/2023 13:48,UF,Other,6/13/2023 3:18:13.5,6/13/2023 11:53:56.5,HF,,
